Year,OuderRegioNaam,Unnamed: 0,Kiesgerechtigden,Opkomst,OngeldigeStemmen,BlancoStemmen,GeldigeStemmen,VVD,PVV (Partij voor de Vrijheid),CDA,Democraten 66 (D66),GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,Volt,JA21,BBB,BIJ1,Piratenpartij,Rooms-Katholieke Staatspartij (RKSP),Sociaal-Democratische Arbeiderspartij (SDAP),Anti-Revolutionaire Partij,Liberale Unie,CHU 1,Vrijzinnig-Democratische Bond (VDB),CHU 2,Vrijheidsbond 1,Vrijheidsbond 2,Communistische Partij van Nederland,HGSP,Christelijk-Historische Unie,Liberale Staatspartij (LSP),Rooms-Katholieke Volkspartij (RKVP),Plattelandersbond,Christelijk-Democratische Unie,Nationaal-Socialistische Beweging (NSB),Katholieke Volkspartij (KVP),Partij van de Vrijheid,Overig,Lijst Welter,Katholieke Nationale Partij,Gereformeerd Politiek Verbond (GPV),Pacifistisch-Socialistische Partij (PSP),Boeren Partij,Democratisch Socialisten '70,Politieke Partij Radikalen (PPR),Nederlandse Middenstands Partij,Rooms Katholieke Partij Nederland (RKPN),Reformatorische Politieke Federatie (RPF),Evangelische Volkspartij,CP,Centrumdemocraten,GL,De Groenen,Algemeen Ouderen Verbond (AOV),Ouderen Unie 55+,Lijst Pim Fortuyn,LN,Verenigde Senioren Partij,ETnNL,TROTS op Nederland Lijst Rita Verdonk
1989,Total,702,11091070,8902903,26389,0,8876514,1290427,0,3135056,700538,0,38829,2832739,0,0,0,165918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109458,0,0,0,0,0,0,85081,0,0,81337,361324,30698,0,0,0,0,0,0,0
1989,Utrecht,12332,748243,610014,1640,0,608374,109478,0,208680,56427,0,2244,153002,0,0,0,16339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12072,0,0,0,0,0,0,7981,0,0,6696,31122,2045,0,0,0,0,0,0,0
1989,Zeeland,11252,265016,216147,701,0,215446,30374,0,72995,14346,0,337,63686,0,0,0,17827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3757,0,0,0,0,0,0,3404,0,0,1436,6060,535,0,0,0,0,0,0,0
1989,Zuid-Holland,37878,2379403,1856440,6254,0,1850186,312205,0,562547,168955,0,8779,575171,0,0,0,61682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20699,0,0,0,0,0,0,19886,0,0,31082,71619,6587,0,0,0,0,0,0,0
1994,Drenthe,11031,345853,285035,0,620,284415,51894,0,56353,39612,0,2745,98157,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6773,0,0,0,0,0,0,4700,0,0,3438,7071,315,5970,1781,0,0,0,0,0
1994,Flevoland,1975,174772,138562,0,343,138219,32584,0,24369,23486,0,1758,27849,0,0,0,3312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2848,0,0,0,0,0,0,3935,0,0,3273,4325,286,5750,1430,0,0,0,0,0
1994,Fryslân,9923,458765,378314,0,907,377407,53699,0,103625,47028,0,2139,119135,0,0,0,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8137,0,0,0,0,0,0,9745,0,0,4137,11478,498,8186,1617,0,0,0,0,0
1994,Gelderland,25465,1394723,1128895,0,3166,1125729,205673,0,278586,171850,0,11420,267997,0,0,0,35647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12670,0,0,0,0,0,0,30102,0,0,20569,37244,1475,31280,7256,0,0,0,0,0
1994,Groningen,8355,436260,347689,0,922,346767,49268,0,60082,48747,0,5883,120763,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15716,0,0,0,0,0,0,6412,0,0,4379,15651,695,9657,2036,0,0,0,0,0
1994,Limburg,18449,851450,630174,0,3165,627009,92573,0,181084,90986,0,13847,153504,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2574,0,0,0,0,0,0,1555,0,0,18523,20131,676,33871,6378,0,0,0,0,0
1994,Noord-Brabant,38479,1701828,1313766,0,4683,1309083,237315,0,355049,212945,0,29374,274599,0,0,0,6353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4760,0,0,0,0,0,0,6851,0,0,36351,37054,1391,74546,13439,0,0,0,0,0
1994,Noord-Holland,21735,1812865,1399525,0,3854,1395671,342020,0,226500,239447,0,12028,347060,0,0,0,3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7935,0,0,0,0,0,0,12692,0,0,32761,68724,3647,57264,13610,0,0,0,0,0
1994,Overijssel,13178,779057,645336,0,1643,643693,99222,0,190671,83312,0,4994,155579,0,0,0,13818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18601,0,0,0,0,0,0,20567,0,0,9598,16330,839,13817,7782,0,0,0,0,0
1994,Total,636,11455924,9021283,0,39727,8981556,1792401,0,1996418,1391202,0,118768,2153135,0,0,0,155251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119158,0,0,0,0,0,0,158705,0,0,220734,311399,13902,326401,78147,0,0,0,0,0
1994,Utrecht,11173,781069,635945,0,2976,632969,147063,0,130232,107188,0,5703,121184,0,0,0,14558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12894,0,0,0,0,0,0,15648,0,0,15464,29716,888,18549,4818,0,0,0,0,0
1994,Zeeland,10185,271997,216252,0,726,215526,40440,0,44946,29146,0,1274,48282,0,0,0,16963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3781,0,0,0,0,0,0,6397,0,0,5959,5081,237,8077,2038,0,0,0,0,0
1994,Zuid-Holland,31982,2447285,1901790,0,16722,1885068,440650,0,344921,297455,0,27603,419026,0,0,0,56298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22469,0,0,0,0,0,0,40101,0,0,66282,58594,2955,59434,15962,0,0,0,0,0
1998,Drenthe,2648,356280,273110,0,268,272842,58988,0,48899,22051,0,7841,101773,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6473,0,0,0,0,780,0,5249,0,0,0,15257,357,0,0,0,0,0,0,0
1998,Flevoland,1724,204917,149315,0,190,149125,43431,0,22117,13451,0,3959,38531,0,0,0,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,0,0,0,0,581,0,4978,0,0,891,9845,216,0,0,0,0,0,0,0
1998,Fryslân,8665,468739,364201,0,487,363714,59515,0,96174,25631,0,11753,122277,0,0,0,1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6998,0,0,0,0,1110,0,8879,0,0,1364,24683,480,0,0,0,0,0,0,0
1998,Gelderland,22248,1433859,1088803,0,1605,1087198,249891,0,222216,88589,0,31164,315803,0,0,0,36330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11567,0,0,0,0,3318,0,33519,0,0,3682,72885,2027,0,0,0,0,0,0,0
1998,Groningen,7280,437263,326957,0,529,326428,53555,0,52341,28037,0,14034,120972,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14778,0,0,0,0,727,0,6301,0,0,1351,26369,710,0,0,0,0,0,0,0
1998,Limburg,15331,860125,587796,0,1214,586582,124812,0,142627,43246,0,29183,175277,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,0,0,0,1259,0,1364,0,0,5932,43757,923,0,0,0,0,0,0,0
1998,Noord-Brabant,18727,1753207,1236296,0,1795,1234501,302947,0,265677,103091,0,65077,356928,0,0,0,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586,0,0,0,0,3660,0,7338,0,0,9403,82185,1827,0,0,0,0,0,0,0
1998,Noord-Holland,18974,1856158,1343957,0,2921,1341036,391465,0,167378,154610,0,41300,380784,0,0,0,3445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6588,0,0,0,0,4200,0,13881,0,0,8532,130442,4756,0,0,0,0,0,0,0
1998,Overijssel,11538,797807,624273,0,925,623348,116610,0,166671,41311,0,15966,180974,0,0,0,14077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18263,0,0,0,0,1443,0,19968,0,0,2847,35017,895,0,0,0,0,0,0,0
1998,Total,548,11755132,8622222,0,14435,8607787,2124971,0,1581053,773497,0,303703,2494555,0,0,0,153583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108724,0,0,0,0,23512,0,174593,0,0,52226,625968,16585,0,0,0,0,0,0,0
1998,Utrecht,9433,812212,621166,0,700,620466,171996,0,99056,70669,0,15824,146240,0,0,0,14860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12351,0,0,0,0,1651,0,18420,0,0,3441,53365,1310,0,0,0,0,0,0,0
1998,Zeeland,5379,276159,203550,0,268,203282,47393,0,34982,14024,0,5640,56515,0,0,0,16828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3577,0,0,0,0,549,0,7354,0,0,1161,11090,225,0,0,0,0,0,0,0
1998,Zuid-Holland,27931,2498406,1802798,0,3533,1799265,504368,0,262915,168787,0,61962,498481,0,0,0,55695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20182,0,0,0,0,4234,0,47342,0,0,13622,121073,2859,0,0,0,0,0,0,0
2002,Drenthe,2273,364876,291961,0,233,291728,47094,0,75827,14037,0,14625,69411,10043,0,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18029,0,0,0,35902,4100,891,0,0
2002,Flevoland,1542,238296,187509,0,182,187327,32283,0,44251,9316,0,8946,25744,8337,0,0,4219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12643,0,0,0,36082,4140,947,0,0
2002,Fryslân,7719,480774,393729,0,455,393274,48519,0,130364,16507,0,21926,77335,14473,0,0,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26010,0,0,0,48403,5867,1111,0,0
2002,Gelderland,17178,1465096,1188999,0,1428,1187571,175614,0,364064,56447,0,64610,180094,36518,0,0,38875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84053,0,0,0,165096,15609,3626,0,0
2002,Groningen,6497,442639,348224,0,426,347798,44471,0,77221,18220,0,23923,83174,19192,0,0,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31120,0,0,0,42432,4881,982,0,0
2002,Limburg,12286,865001,637760,0,843,636917,78545,0,233538,26222,0,36637,78823,2434,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43108,0,0,0,120980,10990,3098,0,0
2002,Noord-Brabant,16496,1798220,1386493,0,1527,1384966,220213,0,450606,69395,0,98033,163624,9642,0,0,5812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88914,0,0,0,243989,22606,6829,0,0
2002,Noord-Holland,16022,1894355,1492264,0,3908,1488356,271091,0,306464,96393,0,109213,246301,18571,0,0,3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129903,0,0,0,262287,30107,9715,0,0
2002,Overijssel,6510,816105,664913,0,608,664305,80424,0,245316,27086,0,31321,104501,34606,0,0,15834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39197,0,0,0,74100,8538,1912,0,0
2002,Total,496,12035935,9515226,0,14074,9501152,1466722,0,2653723,484317,0,560447,1436023,240953,0,0,163562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660692,0,0,0,1614801,153055,39005,0,0
2002,Utrecht,7731,845981,697100,0,1094,696006,121233,0,180113,41278,0,41450,91502,25587,0,0,15887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58769,0,0,0,105525,11014,2100,0,0
2002,Zeeland,4784,280962,224693,0,267,224426,31471,0,66419,8622,0,10143,29655,8237,0,0,18286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11796,0,0,0,35056,3437,932,0,0
2002,Zuid-Holland,23722,2543630,2001581,0,3103,1998478,315764,0,479540,100794,0,99620,285859,53313,0,0,55548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117150,0,0,0,444949,31766,6862,0,0
2003,Drenthe,2239,366027,303687,0,223,303464,51010,0,75297,10312,0,15377,114759,8726,1107,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12538,0,0,0,11604,1065,0,0,0
2003,Flevoland,1520,242576,191499,0,174,191325,40749,0,47260,7859,0,10279,48882,6894,1038,0,4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9198,0,0,0,13384,999,0,0,0
2003,Fryslân,7601,482668,403469,0,310,403159,50889,0,129190,11184,0,24356,134887,12946,1525,0,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17951,0,0,0,14875,2251,0,0,0
2003,Gelderland,17117,1469070,1214794,0,1203,1213591,199875,0,384101,43858,0,70411,323097,30535,5002,0,35665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62218,0,0,0,50727,3940,0,0,0
2003,Groningen,6399,444101,362409,0,319,362090,47194,0,74555,14100,0,26299,143333,17126,1620,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21804,0,0,0,12136,1081,0,0,0
2003,Limburg,11717,865126,651782,0,661,651121,91793,0,244319,19039,0,47116,173484,2172,3935,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29060,0,0,0,34781,2903,0,0,0
2003,Noord-Brabant,15918,1801870,1410306,0,1514,1408792,257040,0,477654,51218,0,119011,332005,8143,5962,0,5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59811,0,0,0,78870,6549,0,0,0
2003,Noord-Holland,15780,1898293,1503335,0,2863,1500472,322315,0,317221,85261,0,104547,434661,15290,10362,0,3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103864,0,0,0,89987,6658,0,0,0
2003,Overijssel,6385,818355,684547,0,608,683939,92231,0,250104,20678,0,33713,186612,29833,0,0,15149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28532,0,0,0,23162,2054,0,0,0
2003,Total,489,12076711,9666602,0,12127,9654475,1728707,0,2763480,393333,0,609723,2631363,204694,47754,0,150305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495802,0,0,0,549975,38894,0,0,0
2003,Utrecht,7614,852364,707180,0,743,706437,143796,0,192546,36698,0,41712,166116,21834,3205,0,14448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47283,0,0,0,34150,2426,0,0,0
2003,Zeeland,3837,281550,227063,0,228,226835,35538,0,72545,6093,0,11408,53928,6643,1274,0,17521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8514,0,0,0,11918,819,0,0,0
2003,Zuid-Holland,23189,2554711,2006531,0,3281,2003250,396277,0,498688,87033,0,105494,519599,44552,12724,0,51071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95029,0,0,0,174381,8149,0,0,0
2006,Drenthe,2107,373341,309870,0,287,309583,44351,12248,69694,3947,0,49193,95120,15840,4373,0,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11739,0,0,0,0,0,0,1086,0
2006,Flevoland,1430,260877,205747,0,328,205419,34541,13866,48811,3188,0,31046,42791,12133,4304,0,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7649,0,0,0,0,0,447,1097,0
2006,Fryslân,7152,490110,406127,0,465,405662,42939,13244,114152,4302,0,69257,111627,24790,5373,0,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15340,0,0,0,0,0,257,1266,0
2006,Gelderland,12505,1490730,1226276,0,1343,1224933,165163,53404,359004,22140,0,197418,248321,59405,19260,0,36895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53333,0,0,0,0,0,1138,4757,0
2006,Groningen,6023,447471,363703,0,558,363145,39476,11527,66396,6746,0,69678,112694,25459,5930,0,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21372,0,0,0,0,0,275,1196,0
2006,Limburg,11025,865752,674406,0,991,673415,72746,77614,192478,7556,0,138476,136665,7776,10200,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22869,0,0,0,0,0,1816,2095,0
2006,Noord-Brabant,14738,1827359,1434619,0,2044,1432575,207531,88205,456136,22522,0,291979,255525,21718,19812,0,5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48160,0,0,0,0,0,2282,8004,0
2006,Noord-Holland,14446,1928426,1537818,0,4303,1533515,278965,84949,321802,41791,0,257000,341108,34983,41363,0,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107484,0,0,0,0,0,3036,9307,0
2006,Overijssel,5986,834000,692788,0,718,692070,76650,27822,228358,11238,0,102546,145957,47960,7511,0,15404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23715,0,0,0,0,0,543,2129,0
2006,Total,459,12264503,9854998,0,16315,9838683,1443312,579490,2608573,193232,0,1630803,2085077,390969,179988,0,153266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453054,0,0,0,0,0,12522,62829,0
2006,Utrecht,6907,881780,731031,0,1098,729933,122056,36988,195358,19746,0,96617,136215,40283,13567,0,14497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47224,0,0,0,0,0,880,3656,0
2006,Zeeland,3616,285050,230866,0,300,230566,29815,12839,64615,2490,0,35651,41878,11737,4502,0,18005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6741,0,0,0,0,0,325,1163,0
2006,Zuid-Holland,19176,2579607,2041747,0,3880,2037867,329079,146784,491769,47566,0,291942,417176,88885,43793,0,51093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87428,0,0,0,0,0,1523,27073,0
2010,Drenthe,1957,380106,290420,388,206,289826,55630,37807,40079,15036,16992,28400,75850,12523,3162,0,1340,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555
2010,Flevoland,1334,275347,202814,429,175,202210,49468,32825,21433,11039,11345,17295,38358,9884,2747,0,4993,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469
2010,Fryslân,6675,496269,382768,514,316,381938,59139,43416,69394,18025,23866,43868,94728,19507,4151,0,2195,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451
2010,Gelderland,11817,1523256,1176534,1765,875,1173894,228168,158832,183827,77406,77558,113636,219906,49661,13416,0,39872,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5289
2010,Groningen,4893,452379,340179,510,379,339290,49041,38559,37688,21952,28297,39569,93631,20743,4960,0,1706,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273
2010,Limburg,7818,871664,635606,962,754,633890,98163,169814,101312,29566,33284,81930,98862,3975,8429,0,400,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530
2010,Noord-Brabant,13743,1861367,1371576,2126,1307,1368143,287483,238185,221959,89594,75610,183720,220265,13842,14868,0,5178,0,0,0,0,0,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10223
2010,Noord-Holland,12320,1976806,1493104,3461,1353,1488290,349972,201629,133339,132263,127605,125049,351739,21866,24165,0,3398,0,0,0,0,0,0,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8441
2010,Overijssel,5588,851426,652347,947,544,650856,109685,81775,132669,38171,34887,60448,124432,40248,5664,0,16337,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3431
2010,Total,430,12524152,9442977,18147,8829,9416001,1929575,1454493,1281886,654167,628096,924696,1848805,305094,122317,0,163581,0,0,0,0,0,0,10471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52937
2010,Utrecht,6450,912434,723759,1137,698,721924,167652,90392,86569,66745,63903,51312,130668,33099,8753,0,15925,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097
2010,Zeeland,3376,288818,221744,313,154,221277,38738,33141,36085,9526,10698,20393,38549,9469,3045,0,18990,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621
2010,Zuid-Holland,16264,2634280,1952126,5595,2068,1944463,436436,328118,217532,144844,124051,159076,361817,70277,28957,0,53247,0,0,0,0,0,0,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10557
2012,Drenthe,1898,381999,293568,484,353,292731,69382,24212,28551,17162,5352,26696,95938,12410,4389,3962,2000,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
